day,year,mo,da,collision_date,temp,dewp,slp,visib,wdsp,mxpsd,gust,max,min,prcp,sndp,fog,rain_drizzle,snow_ice_pellets,NUM_COLLISIONS,Driver_Inattention,Following_Too_Close,Traffic_Control_Disregarded,Unsafe_Speed,Pavement_Slippery,Alcohol_Involvement,Reaction_Uninvolved_Vehicle,View_Obstructed,Outside_Car_Distraction,Pedestrian_Bicyclist_Confusion,Aggressive_Driving_Rage,Obstruction_Debris,Glare,Pavement_Defective,Animals_Action,Driverless_Runaway_Vehicle,Lighting_Defects,Tinted_Windows,Windshield_Inadequate
2,2015,7,21,21/07/2015,83.7,64.7,1003.7,9.6,2.5,6,0,93.9,79,0,0,0,0,0,129,98,0,10,1,0,5,1,1,8,1,1,3,0,0,0,0,0,0,0
1,2015,8,24,24/08/2015,78.2,64.3,1012.3,9.9,2.1,6,0,87.1,70,0,0,0,0,0,134,105,0,11,0,0,1,0,3,7,0,3,0,2,1,0,0,1,0,0
4,2019,7,4,04/07/2019,81,65.7,1016.5,8.7,2.3,6,0,90,73.9,0,0,0,0,0,193,109,37,13,12,0,7,4,3,1,3,1,1,0,1,1,0,0,0,0
1,2019,11,11,11/11/2019,53.2,38.1,1017.1,9.8,1.5,6,0,62.1,37.9,0,0,0,0,0,224,126,51,9,11,0,3,6,3,2,4,6,0,3,0,0,0,0,0,0
1,2016,8,8,08/08/2016,78.6,58.1,1016.2,9.4,1.7,6,0,86,70,0,0,0,0,0,262,131,59,11,15,0,11,10,1,1,12,4,1,2,2,2,0,0,0,0
6,2019,8,17,17/08/2019,77.4,70.3,1016.1,9.7,2.9,6,0,87.1,68,0,0,0,1,0,261,139,49,10,13,0,12,15,8,0,7,4,3,0,1,0,0,0,0,0
4,2016,7,7,07/07/2016,82.7,70.6,1008.3,7.5,1.7,6,0,91,75,0,0,0,1,0,276,142,64,17,10,0,9,10,7,0,10,4,3,0,0,0,0,0,0,0
7,2016,8,28,28/08/2016,78.5,61.9,1023.4,9.4,1.8,6,0,89.1,72,0,0,0,0,0,276,149,60,9,13,0,14,8,5,3,2,4,2,6,1,0,0,0,0,0
4,2016,10,6,06/10/2016,62.1,52.1,1025.8,8.7,1.9,6,0,73,53.1,0,0,0,0,0,359,194,91,14,8,0,6,15,6,0,6,6,0,11,1,0,0,1,0,0
2,2016,9,13,13/09/2016,70.8,58.1,1022.4,9.8,2.7,6,0,82.9,62.1,0,0,0,0,0,384,204,97,18,19,0,9,9,6,2,7,2,3,8,0,0,0,0,0,0
3,2019,6,26,26/06/2019,78.6,63.7,1014.7,9.3,2.5,6,0,87.1,72,0,0,0,0,0,389,216,106,19,6,0,4,15,5,2,9,4,0,0,3,0,0,0,0,0
7,2014,12,21,21/12/2014,32.4,23.2,1025.7,9.6,3.8,7,0,36,30,0,0,0,0,0,65,40,1,11,1,0,6,4,0,2,0,0,0,0,0,0,0,0,0,0
3,2013,9,11,11/09/2013,84.4,70.9,1018.2,6.3,3.9,7,0,96.1,68,0,0,0,0,0,87,56,0,9,1,0,3,1,6,7,0,0,0,3,1,0,0,0,0,0
1,2013,7,15,15/07/2013,85.3,69.7,1023,9.6,3.4,7,0,93.9,78.1,0,0,0,0,0,93,60,0,5,1,0,3,1,0,16,0,1,4,1,1,0,0,0,0,0
2,2013,12,3,03/12/2013,44.8,34.3,1012.9,6.9,2.7,7,0,53.1,37.9,0,0,0,0,0,84,64,0,5,1,0,1,0,2,7,0,0,2,1,0,0,0,1,0,0
5,2013,8,30,30/08/2013,75.1,64.3,1014.8,9.2,3.6,7,0,84,69.8,0,0,0,0,0,94,64,0,10,0,0,6,0,2,7,0,3,0,0,1,1,0,0,0,0
7,2015,12,6,06/12/2015,46.5,31.9,1032.8,0,2.7,7,0,53.1,39,0,0,0,0,0,120,71,0,16,1,0,6,0,11,9,0,3,1,2,0,0,0,0,0,0
3,2014,8,27,27/08/2014,78.5,60.9,1015.8,9.9,2.3,7,0,90,70,0,0,0,0,0,105,76,0,10,1,0,4,3,1,7,0,0,1,2,0,0,0,0,0,0
6,2015,11,7,07/11/2015,64.9,47.9,1014.9,9.9,3.6,7,0,73.9,57,0,0,0,0,0,113,77,2,9,2,0,4,1,1,5,1,4,4,0,2,1,0,0,0,0
2,2013,5,7,07/05/2013,60.9,50.8,1020.6,9.9,4,7,0,73.9,52,0,0,0,0,0,113,84,1,5,0,0,1,2,3,9,1,3,1,1,2,0,0,0,0,0
1,2015,7,13,13/07/2015,79.5,60.6,1012.6,9.5,2.3,7,0,89.1,72,0,0,0,0,0,148,92,4,9,1,0,13,1,3,17,0,5,0,0,2,1,0,0,0,0
1,2015,7,6,06/07/2015,76.8,64.9,1020.6,8.7,2.1,7,0,82.9,68,0,0,0,0,0,138,102,1,11,1,0,6,2,3,9,0,2,0,1,0,0,0,0,0,0
3,2015,7,29,29/07/2015,85.4,65.7,1014.4,9.4,2.7,7,0,96.1,75,0,0,0,0,0,140,108,0,11,1,0,5,1,2,6,0,1,1,3,1,0,0,0,0,0
2,2015,8,25,25/08/2015,80.9,64.3,1010.5,9.7,3,7,0,89.1,73,0,0,0,0,0,145,111,0,8,3,0,4,3,6,6,0,2,1,1,0,0,0,0,0,0
2,2015,9,1,01/09/2015,82,64,1016.4,8.5,2.6,7,0,91,75.9,0,0,0,0,0,156,113,1,14,0,0,2,2,6,10,0,2,1,0,5,0,0,0,0,0
3,2015,9,2,02/09/2015,81.1,64.3,1015.7,7.5,1.8,7,0,91,73.9,0,0,0,0,0,151,119,1,8,3,0,3,2,3,3,0,4,3,0,2,0,0,0,0,0
5,2015,6,19,19/06/2015,74.6,62.5,1013,9.5,2.6,7,0,87.1,64,0,0,0,0,0,174,135,2,14,1,0,4,0,7,5,1,2,1,0,2,0,0,0,0,0
4,2019,8,15,15/08/2019,75.6,66,1014.9,9.3,3.5,7,0,84.9,70,0,0,0,0,0,246,155,52,8,10,0,2,3,5,0,5,3,1,1,0,1,0,0,0,0
4,2016,8,4,04/08/2016,72.9,60,1020.8,9.2,1.8,7,0,81,66,0,0,0,0,0,319,159,85,12,17,0,10,12,9,5,3,2,1,1,1,2,0,0,0,0
5,2016,8,5,05/08/2016,74.5,61.3,1016.6,9.2,3.2,7,0,82.9,66.9,0,0,0,0,0,314,179,69,9,6,0,10,17,10,3,5,4,1,0,0,1,0,0,0,0
6,2016,6,25,25/06/2016,73.1,56.1,1021.1,9.2,3.7,7,0,86,64,0,0,0,0,0,347,182,81,14,14,0,10,15,6,3,15,1,2,2,1,0,0,0,1,0
1,2018,7,2,02/07/2018,86.6,69.4,1017.1,8.3,2.8,7,0,96.1,79,0,0,0,0,0,334,205,67,12,12,0,5,10,8,3,4,3,3,0,1,1,0,0,0,0
5,2015,6,12,12/06/2015,81.6,63.9,1013.1,8,3.3,8,0,89.1,72,0,0,0,0,0,91,60,2,9,1,0,2,1,2,7,0,3,3,1,0,0,0,0,0,0
4,2015,1,22,22/01/2015,34.4,19,1022.5,8.3,3.4,8,0,39.9,25,0,0,0,0,0,102,78,0,6,2,0,2,0,2,6,0,2,2,1,1,0,0,0,0,0
4,2013,5,30,30/05/2013,81,63.4,1018.5,9,3.8,8,0,90,72,0,0,0,0,0,107,85,1,8,0,0,1,3,0,7,0,0,1,0,1,0,0,0,0,0
5,2013,5,31,31/05/2013,83,63.4,1018.4,9,3.4,8,0,90,75,0,0,0,0,0,127,88,1,6,0,0,4,3,5,16,0,0,2,0,2,0,0,0,0,0
4,2014,10,30,30/10/2014,52.5,40.3,1014.8,9.9,3.6,8,0,72,48,0,0,0,0,0,129,93,0,10,0,0,5,0,2,9,0,7,1,1,1,0,0,0,0,0
7,2016,9,18,18/09/2016,74.3,66.4,1017.9,8.9,3.1,8,0,82,59,0,0,0,0,0,243,130,47,12,15,0,13,7,4,2,5,5,1,1,0,1,0,0,0,0
7,2016,7,17,17/07/2016,81,65.8,1018.2,8.8,2.9,8,0,90,75,0,0,0,0,0,269,145,65,12,17,0,7,8,2,1,7,4,1,0,0,0,0,0,0,0
3,2019,3,20,20/03/2019,44.3,24.1,1028.3,9.9,2.1,8,0,53.1,35.1,0,0,0,0,0,280,163,66,9,6,0,4,10,7,1,3,6,1,4,0,0,0,0,0,0
1,2016,6,20,20/06/2016,72.8,60.5,1020.9,8.9,2.9,8,0,88,64,0,0,0,0,0,326,178,82,15,14,0,4,14,2,4,4,5,2,2,0,0,0,0,0,0
4,2016,7,21,21/07/2016,78.3,61,1020.3,8.8,3.6,8,0,90,68,0,0,0,0,0,333,192,88,7,9,0,2,18,3,3,6,2,2,0,1,0,0,0,0,0
1,2013,5,6,06/05/2013,55.4,44.7,1023.6,9.5,3.6,8.9,0,69.1,46,0,0,0,0,0,99,70,1,11,1,0,2,0,4,8,0,0,0,2,0,0,0,0,0,0
2,2013,5,21,21/05/2013,75.9,65.2,1013.3,7.6,3.6,8.9,0,86,68,0,0,0,0,0,115,81,0,16,0,0,1,0,2,10,0,1,2,1,1,0,0,0,0,0
3,2015,12,9,09/12/2015,45.8,34.4,1019.7,0,2.7,8.9,0,53.1,39.9,0,0,0,0,0,135,99,0,6,0,0,5,3,3,11,0,3,2,0,0,3,0,0,0,0
2,2017,2,28,28/02/2017,51.1,37.4,1026.5,9.8,3.2,8.9,0,59,35.1,0,0,0,0,0,271,148,65,16,8,0,3,8,7,2,5,5,2,0,1,1,0,0,0,0
2,2016,8,30,30/08/2016,77,58.7,1020,9.8,3.7,8.9,0,91,69.1,0,0,0,0,0,286,159,58,14,6,0,7,10,6,2,11,2,4,3,3,0,0,1,0,0
4,2014,1,16,16/01/2014,39.4,32.7,0,0,0,0,0,41,36.1,0,0,0,0,0,77,53,0,5,0,0,3,1,2,9,0,1,0,0,1,2,0,0,0,0
1,2014,1,20,20/01/2014,39,21.1,0,0,0,0,0,44.6,35.6,0,0,0,0,0,74,58,0,3,0,0,2,1,1,6,1,0,1,1,0,0,0,0,0,0
7,2019,1,13,13/01/2019,29.4,9.9,1030,9.7,0,0,0,34,19.9,0,0,0,0,1,201,117,39,8,10,0,8,9,2,2,2,1,0,2,1,0,0,0,0,0
7,2018,12,30,30/12/2018,37.4,25.7,1022.3,9.5,0,0,0,57,33.1,0,0,0,0,1,208,124,33,8,10,0,13,12,2,0,4,0,1,0,0,1,0,0,0,0
7,2016,5,15,15/05/2016,54.6,36.7,0,0,0,0,0,60.8,50,0,0,0,0,0,247,127,50,10,21,0,17,6,3,2,2,5,2,1,0,1,0,0,0,0
6,2018,9,15,15/09/2018,72,65.2,1022.5,9.9,0,0,0,79,66.2,0,0,0,0,0,288,147,74,16,12,0,9,12,5,2,4,2,0,2,1,1,0,1,0,0
3,2018,12,12,12/12/2018,36.1,21.7,1018,9.4,0,0,0,41,28.9,0,0,0,0,0,311,174,75,10,12,0,3,15,11,0,5,3,0,1,0,1,0,0,1,0
4,2018,11,1,01/11/2018,62.2,52.7,1011.5,9.7,0,0,0,70,44.1,0,0,0,0,0,321,189,76,8,10,0,7,12,7,0,4,3,1,1,2,1,0,0,0,0
3,2016,5,18,18/05/2016,57.8,40.5,0,0,0,0,0,68,51.8,0,0,0,0,0,312,189,72,10,11,0,3,11,5,2,3,2,3,0,1,0,0,0,0,0
2,2018,10,23,23/10/2018,54,40,1017.5,0,0,0,0,63,39,0,0,0,0,0,338,204,80,7,9,0,5,11,8,0,8,5,0,0,1,0,0,0,0,0
4,2015,1,29,29/01/2015,26.6,6.5,1024.2,10,3.1,6,0,34,16,0,7.9,0,0,0,105,52,0,10,1,19,2,0,5,9,0,1,1,5,0,0,0,0,0,0
7,2014,2,23,23/02/2014,48.6,26,1014.8,10,4.1,6,17.1,54,39.9,0,9.8,0,0,0,84,54,0,5,1,3,9,0,2,5,0,2,2,1,0,0,0,0,0,0
1,2016,1,25,25/01/2016,32.7,16.2,1022.9,9.6,2.9,6,0,39,19.9,0,22,0,0,0,184,67,0,9,0,81,5,0,5,5,0,5,5,1,1,0,0,0,0,0
6,2014,2,1,01/02/2014,39.1,17.2,1024.3,9.9,2.4,6,0,44.1,25,0,1.2,0,0,0,105,75,0,6,0,0,10,2,3,5,0,2,0,0,1,0,0,1,0,0
7,2017,12,17,17/12/2017,34.7,22.3,1023.9,10,2.8,6,0,39,23,0,2,0,0,0,242,135,51,10,18,1,13,7,0,0,4,3,0,0,0,0,0,0,0,0
4,2018,1,11,11/01/2018,44.7,36.7,1028.2,8.8,2.4,6,0,53.1,30,0,3.9,0,0,0,289,144,76,18,12,12,4,8,5,2,3,4,1,0,0,0,0,0,0,0
7,2014,1,5,05/01/2014,30.3,21.9,1025.6,6.4,3.8,7,15,36,27,0,5.9,1,0,1,74,21,0,10,1,26,7,0,2,3,1,2,1,0,0,0,0,0,0,0
7,2014,2,2,02/02/2014,45.1,34.2,1015,7.8,3.1,7,0,55.9,36,0,1.2,0,0,0,80,45,0,6,0,8,10,3,0,4,0,3,0,1,0,0,0,0,0,0
6,2014,3,1,01/03/2014,27.2,5.8,1027.7,10,3.4,7,14,37,9,0,5.9,0,0,0,95,52,1,10,0,1,11,0,5,6,0,5,0,3,1,0,0,0,0,0
7,2015,3,1,01/03/2015,27.2,7,1037.6,7.3,2.5,7,17.1,30.9,24.1,0,11,1,0,1,248,61,0,21,2,140,10,1,1,9,1,1,1,0,0,0,0,0,0,0
7,2013,3,10,10/03/2013,41.8,28.6,1027.2,10,4.1,7,0,51.1,36,0,2,0,0,0,98,67,0,7,1,1,3,1,1,9,1,4,0,2,0,1,0,0,0,0
3,2013,2,13,13/02/2013,38.2,22.5,1011.2,9.9,3,7,15,44.1,33.1,0,3.9,0,0,0,111,69,1,4,1,8,4,3,3,8,0,3,4,2,1,0,0,0,0,0
1,2017,1,16,16/01/2017,35,20,1029.7,10,3.1,7,0,43,30,0,1.2,0,0,0,213,118,48,11,7,1,3,11,2,1,3,3,2,2,1,0,0,0,0,0
1,2016,2,1,01/02/2016,52.1,35.4,1009.2,9.8,5,7,18.1,59,36,0,3.9,0,1,0,173,131,0,11,1,11,2,1,3,8,1,0,1,2,0,0,0,0,0,1
3,2018,1,10,10/01/2018,35.1,21,1030.3,10,3.7,7,0,44.1,30,0,5.1,0,0,0,334,178,77,13,8,19,8,11,5,2,2,4,1,6,0,0,0,0,0,0
7,2014,2,9,09/02/2014,25.5,8.3,1020.2,9.3,3.8,8,0,30.9,21,0,9.1,0,0,1,101,34,0,11,2,39,2,1,3,8,0,0,0,0,1,0,0,0,0,0
7,2014,3,2,02/03/2014,36.9,17.9,1018.5,9.8,3.4,8,0,39.9,35.1,0,5.9,0,0,0,54,34,0,9,0,0,6,0,0,4,0,1,0,0,0,0,0,0,0,0
6,2014,1,25,25/01/2014,21.8,6.6,999.1,5.3,6.2,8,15,28,15.8,0,5.9,0,0,1,107,45,1,10,2,28,8,1,2,6,0,1,0,0,3,0,0,0,0,0
2,2014,3,4,04/03/2014,20.1,-0.1,1027.2,10,4.4,8,0,32,12.9,0,5.1,0,0,0,81,53,1,2,0,5,2,1,1,8,0,1,1,0,4,1,0,1,0,0
2,2014,3,11,11/03/2014,53.6,30.9,1002.9,9.9,4.6,8,15.9,64.9,36,0,1.2,0,0,0,85,64,0,5,0,0,3,1,2,5,0,3,1,1,0,0,0,0,0,0
6,2015,2,21,21/02/2015,20.5,3.2,1031.1,7.7,4.6,8,17.1,28.9,1.9,0,9.1,0,0,1,182,69,0,16,0,74,7,1,1,8,0,3,2,0,1,0,0,0,0,0
4,2013,12,19,19/12/2013,36.5,20.7,1020,9.7,4.8,8,21,45,23,0,3.9,0,0,0,110,69,1,4,1,11,4,1,3,7,0,4,1,2,1,1,0,0,0,0
3,2015,2,4,04/02/2015,31.2,17.3,1023,9.1,4,8,14,42.1,12.9,0,7.9,0,0,0,133,73,0,12,1,31,3,3,1,5,0,1,2,0,1,0,0,0,0,0
6,2018,3,24,24/03/2018,42,18.7,1018.2,10,5.2,8,0,51.1,35.1,0,1.2,0,0,0,261,135,60,15,12,1,12,10,7,0,2,2,2,3,0,0,0,0,0,0
1,2017,1,9,09/01/2017,18.6,3.1,1037.9,10,4.6,8,17.1,25,14,0,3.9,0,0,0,350,139,95,10,19,49,7,15,3,2,3,4,0,2,0,0,1,0,0,1
2,2017,1,10,10/01/2017,27.7,15.3,1035.5,10,4,8,14,37.9,14,0,3.1,0,0,0,298,141,68,10,13,32,3,9,7,3,3,4,1,1,1,2,0,0,0,0
6,2014,2,8,08/02/2014,25.9,5,1025.2,10,4.4,8.9,15,32,21,0,9.1,0,0,0,84,44,0,2,1,17,10,0,3,6,0,0,0,0,1,0,0,0,0,0
7,2015,2,1,01/02/2015,27.6,11.4,1021.9,9.9,3.5,8.9,15.9,36,19.9,0,7.1,0,0,0,83,54,0,7,1,9,9,0,0,1,0,0,1,1,0,0,0,0,0,0
3,2014,3,5,05/03/2014,31.3,6,1024.3,10,3.2,8.9,14,37,28,0,5.1,0,0,0,91,62,0,8,0,0,1,0,3,7,0,3,2,1,3,1,0,0,0,0
1,2013,1,28,28/01/2013,31.8,19,1029.1,6.9,3.5,8.9,18.1,34,28.9,0,1.2,0,1,1,103,63,0,7,0,20,2,1,0,7,0,1,0,2,0,0,0,0,0,0
6,2015,2,7,07/02/2015,29.8,12.6,1019.7,9,3.5,8.9,15,37.9,12,0,7.9,0,0,1,108,64,0,4,0,15,10,1,0,3,0,5,4,0,2,0,0,0,0,0
2,2014,2,11,11/02/2014,21.7,4.1,1026.7,10,5.2,8.9,15.9,28.9,16,0,9.8,0,0,0,112,64,0,9,0,16,4,2,3,4,0,1,3,5,1,0,0,0,0,0
6,2015,2,14,14/02/2015,23.4,4.9,1014,8.5,4.6,8.9,20,32,8.1,0,7.9,0,0,1,111,68,1,11,0,14,6,0,0,7,0,2,2,0,0,0,0,0,0,0
5,2014,1,31,31/01/2014,30.7,9.9,1021.2,10,5,8.9,15.9,39,16,0,1.2,0,0,0,97,69,0,6,1,1,2,1,3,12,0,1,0,1,0,0,0,0,0,0
4,2015,2,12,12/02/2015,32.3,19.4,1009.9,8.9,4.6,8.9,21,39.9,21.9,0,7.9,0,0,1,103,73,0,6,0,6,5,0,1,11,0,1,0,0,0,0,0,0,0,0
4,2014,1,30,30/01/2014,21.2,0.2,1027.9,10,3.1,8.9,18.1,30,14,0,2,0,0,0,98,75,0,3,0,1,1,0,1,8,0,2,0,6,1,0,0,0,0,0
6,2015,2,28,28/02/2015,21.5,-1.9,1039.7,10,3.6,8.9,15,30,12.9,0,11,0,0,0,116,77,1,7,0,8,7,1,3,2,0,1,2,6,1,0,0,0,0,0
3,2014,2,12,12/02/2014,18.9,2.7,1032.4,10,5,8.9,14,26.1,12.9,0,9.8,0,0,0,121,77,0,5,0,16,1,2,3,12,0,1,0,2,1,1,0,0,0,0
5,2015,3,13,13/03/2015,37.6,4.8,1035.4,10,5.6,8.9,15.9,46.9,30.9,0,3.9,0,0,0,140,104,1,6,0,2,6,1,1,8,0,3,3,3,2,0,0,0,0,0
2,2016,1,26,26/01/2016,41.4,26.9,1018.9,9.8,5.1,8.9,25.1,48,28,0,18.9,0,0,0,207,107,1,8,2,59,7,2,2,6,0,2,7,2,2,0,0,0,0,0
5,2015,2,27,27/02/2015,23.2,5,1025.7,10,4.6,8.9,0,32,18,0,11,0,0,0,169,113,0,20,0,6,2,1,2,10,0,4,3,7,0,0,0,1,0,0
5,2018,1,12,12/01/2018,54.5,52.8,1015.6,5.9,5.7,8.9,19,61,41,0,3.1,1,1,0,300,171,57,11,12,13,1,13,12,0,6,0,1,1,0,0,2,0,0,0
1,2017,3,20,20/03/2017,41.5,13.9,1019.2,10,4.3,8.9,15,52,33.1,0,3.1,0,0,0,332,178,89,7,10,8,4,12,5,4,4,3,2,4,0,0,2,0,0,0
1,2017,12,11,11/12/2017,36.6,21.9,1015.9,10,5.2,8.9,19,41,28.9,0,3.9,0,0,0,344,186,85,18,16,3,4,7,3,1,5,7,2,5,0,0,0,2,0,0
7,2014,3,9,09/03/2014,41.4,18.9,1013.9,9.6,5.6,9.9,18.1,57,35.1,0,3.1,0,0,0,76,45,0,8,0,0,12,2,0,7,0,0,1,1,0,0,0,0,0,0
7,2013,1,27,27/01/2013,24.5,7.5,1030.3,10,5.6,9.9,15.9,34,19,0,2,0,0,0,69,48,0,3,0,2,4,1,0,4,0,1,2,3,0,1,0,0,0,0
7,2015,1,11,11/01/2015,25.7,3,1035.9,10,5.5,9.9,20,37,16,0,1.2,0,0,0,83,55,0,12,0,0,5,3,0,1,0,5,0,1,0,1,0,0,0,0
1,2014,3,10,10/03/2014,42.3,18.9,1009.9,9.7,4.7,9.9,24.1,51.1,35.6,0,2,0,0,1,81,56,0,9,1,1,0,0,3,9,0,2,0,0,0,0,0,0,0,0
3,2015,2,25,25/02/2015,27.6,9.5,1010.4,10,5.8,9.9,21,37,19.9,0,11.8,0,0,0,114,70,0,7,0,13,5,1,1,7,0,2,1,5,2,0,0,0,0,0
4,2015,2,26,26/02/2015,26.8,8.2,1015.6,9.7,6.1,9.9,15.9,37,19.9,0,11.8,0,0,0,117,87,0,7,1,6,4,1,1,5,1,1,2,0,0,1,0,0,0,0
3,2016,1,27,27/01/2016,43.9,24.7,1015.7,9.9,6.2,9.9,22,48,37.9,0,16.9,0,1,0,192,124,0,6,2,19,3,4,3,17,0,3,5,4,1,0,0,1,0,0
5,2017,3,17,17/03/2017,36.3,12.6,1021.9,10,6.1,9.9,18.1,46.9,24.1,0,5.1,0,0,0,329,163,73,10,8,22,8,13,12,2,4,2,6,2,1,1,2,0,0,0
2,2017,12,12,12/12/2017,43.7,31.9,1005.7,10,5.4,9.9,20,50,33.1,0,2,0,0,0,329,166,84,13,12,5,5,21,7,2,3,6,1,0,3,0,0,1,0,0
1,2018,1,8,08/01/2018,22.5,7.7,1024.3,9.6,5.1,9.9,24.1,30,5,0,5.9,0,0,1,358,168,100,13,6,40,3,11,9,1,1,3,1,0,1,1,0,0,0,0
1,2014,2,17,17/02/2014,23.7,3.1,1024.2,10,5.5,11.1,18.1,32,18,0,18.1,0,0,0,102,51,0,7,0,16,4,0,0,9,0,1,4,3,7,0,0,0,0,0
5,2014,3,7,07/03/2014,30.2,17.9,1026.9,10,6.8,11.1,19,37,16,0,3.9,0,0,0,81,54,1,6,0,2,2,2,1,9,1,1,1,0,0,1,0,0,0,0
6,2014,3,8,08/03/2014,42.8,26.9,1011.4,10,5.1,11.1,20,57,26.1,0,3.9,0,0,0,95,63,1,10,0,0,7,2,3,5,0,0,0,2,1,0,0,1,0,0
4,2014,3,6,06/03/2014,24.5,4.1,1033.6,10,8.1,11.1,19,39,16,0,3.9,0,0,0,98,63,0,9,0,1,3,0,3,6,0,1,3,8,1,0,0,0,0,0
5,2013,12,20,20/12/2013,46.8,28.4,1017.8,10,3,11.1,20,53.1,30,0,3.1,0,0,0,108,69,1,7,0,2,12,1,4,5,0,3,1,0,0,0,0,3,0,0
5,2014,2,7,07/02/2014,27.6,13.5,1024.7,10,5.6,11.1,15.9,32,24.1,0,9.1,0,0,0,127,70,1,9,1,20,2,1,3,10,0,2,3,5,0,0,0,0,0,0
7,2015,3,8,08/03/2015,41.4,21.3,1017.6,9.8,4,11.1,19,48.9,37,0,18.1,0,0,0,122,77,0,11,1,11,9,0,1,7,0,3,0,1,0,1,0,0,0,0
7,2016,1,31,31/01/2016,42.6,24.5,1013.7,10,5.6,11.1,22,55.9,28,0,5.9,0,0,0,125,85,0,6,1,7,6,2,2,10,0,3,0,0,0,3,0,0,0,0
6,2015,3,7,07/03/2015,26.1,8.7,1024,9.8,5.8,11.1,21,37.9,12,0,18.9,0,0,0,138,88,0,6,1,15,7,1,4,6,0,1,3,1,4,1,0,0,0,0
6,2016,1,30,30/01/2016,32.8,15.8,1014.6,10,6,11.1,22,41,28,0,5.9,0,0,0,151,88,1,15,1,2,14,4,1,14,1,8,1,1,0,0,0,0,0,0
4,2015,2,5,05/02/2015,33.8,16.1,1014.6,10,6.3,11.1,22.9,43,21,0,7.9,0,0,0,144,95,0,12,0,12,1,2,5,8,0,3,4,1,0,1,0,0,0,0
7,2013,12,22,22/12/2013,65.5,55.4,1011.9,10,5.5,12,22.9,71.1,51.1,0,1.2,0,0,0,87,47,0,9,0,10,11,1,3,3,0,1,0,0,1,1,0,0,0,0
2,2014,1,28,28/01/2014,17.8,-7.2,1023.8,10,6.5,12,22,26.1,12.9,0,3.1,0,0,0,84,63,1,9,0,2,0,2,0,3,0,0,2,1,1,0,0,0,0,0
5,2015,2,6,06/02/2015,17.9,-1.5,1022.5,10,7.6,12,24.1,27,12,0,7.9,0,0,0,136,81,0,5,0,19,4,2,2,14,0,3,1,4,1,0,0,0,0,0
7,2015,3,22,22/03/2015,39.1,16.9,1015.9,9.7,7.2,12,22,46.9,28.9,0,5.1,0,0,0,113,86,0,3,1,0,6,0,2,8,0,2,1,1,3,0,0,0,0,0
7,2018,1,7,07/01/2018,9.7,-6.6,1032.6,10,6.3,12,19,18,5,0,5.9,0,0,0,263,92,74,11,11,38,8,17,3,2,1,2,0,3,0,1,0,0,0,0
4,2016,1,28,28/01/2016,37,19.3,1015.4,10,4.1,12,15.9,46.9,32,0,9.1,0,0,0,169,95,1,6,0,33,5,2,4,7,0,3,1,12,0,0,0,0,0,0
5,2016,1,29,29/01/2016,38.3,21.7,1001,9.5,5.5,12,22.9,42.1,32,0,5.9,0,0,0,158,107,0,14,0,14,4,1,3,10,0,2,0,2,1,0,0,0,0,0
7,2017,3,12,12/03/2017,23.8,3.3,1025.4,10,7.9,12,21,28.9,17.1,0,1.2,0,0,0,257,139,55,15,11,0,11,6,2,1,5,5,2,1,0,0,3,1,0,0
6,2018,3,10,10/03/2018,35.7,19.9,1012.3,10,7.7,12,22,42.1,30,0,2,0,0,0,284,163,61,8,9,3,12,16,6,1,0,1,2,1,0,1,0,0,0,0
5,2018,3,9,09/03/2018,35.3,21.7,1006.3,10,6.3,12,22,42.1,30,0,3.1,0,0,0,342,195,93,7,10,2,6,13,7,1,2,2,2,2,0,0,0,0,0,0
1,2014,2,24,24/02/2014,39.1,17,1011.6,10,7.6,13,22.9,54,32,0,9.1,0,0,0,109,76,0,7,1,1,3,1,1,6,0,3,2,4,3,0,0,1,0,0
2,2015,2,24,24/02/2015,12.1,-6.8,1025.2,10,6,13,21,21.9,3.9,0,11.8,0,0,0,128,94,0,7,0,8,1,1,3,6,0,4,1,3,0,0,0,0,0,0
6,2017,2,11,11/02/2017,37.3,21.5,1015.6,9.6,4.4,13,21,48,19,0,7.9,0,0,1,247,118,56,12,6,23,13,8,3,2,2,2,0,0,1,0,1,0,0,0
2,2014,2,25,25/02/2014,28.2,9,1016.7,10,7.3,14,22,44.1,24.1,0,5.9,0,0,0,98,61,2,6,0,8,2,2,2,8,0,2,1,0,3,1,0,0,0,0
3,2014,2,26,26/02/2014,27.4,9.3,1012.7,8.9,5,14,22,33.1,24.1,0,5.9,0,0,1,100,62,0,3,1,8,3,3,4,10,0,2,0,2,2,0,0,0,0,0
5,2014,2,28,28/02/2014,16.5,-8,1024.3,10,6.1,14,24.1,34,9,0,5.9,0,0,0,105,71,0,3,0,4,5,2,1,7,0,3,2,4,2,0,0,0,0,1
