day,year,mo,da,collision_date,temp,dewp,slp,visib,wdsp,mxpsd,gust,max,min,prcp,sndp,fog,rain_drizzle,snow_ice_pellets,hail,thunder,tornado_funnel_cloud,NUM_COLLISIONS
7,2015,9,13,13-Sep-15,72,62.5,1005.9,8.6,5.2,9.9,22,80.1,66.9,0.29,0,0,1,0,0,0,0,478
3,2015,9,30,30-Sep-15,73.5,67.6,1008.3,7.4,5.3,9.9,17.1,82.9,66.9,1.33,0,0,1,0,0,0,0,634
5,2015,9,11,11-Sep-15,72.3,63.1,1007.6,8.4,5.6,8.9,15.9,81,66,0.45,0,0,1,0,0,0,0,765
1,2018,9,10,10-Sep-18,58.7,56.6,1022.7,6.7,5.8,9.9,18.1,63,54,0.84,0,0,1,0,0,0,0,650
2,2019,9,24,24-Sep-19,72.2,55.8,1008.6,9.4,5.9,9.9,17.1,89.1,66,0.11,0,0,1,0,0,0,0,628
5,2019,9,13,13-Sep-19,63.5,53.9,1029.2,9.1,6.5,11.1,18.1,81,57,0.16,0,0,1,0,0,0,0,687
4,2014,9,25,25-Sep-14,61.7,53.7,1028.9,8.6,7.4,11.1,20,66,57,0.02,0,0,1,0,0,0,0,491
3,2018,10,3,03-Oct-18,68.4,61.7,1016.7,9.3,2.8,8.9,21,77,64,0.69,0,1,1,0,0,0,0,778
4,2019,10,31,31-Oct-19,64.7,62.9,1013.4,5.3,3.2,8,15.9,70,57.9,0.36,0,0,1,0,0,0,0,616
4,2014,10,16,16-Oct-14,68.8,63.8,1007.1,5.2,3.4,8.9,17.1,77,64,1.68,0,1,1,0,0,0,0,602
1,2017,10,9,09-Oct-17,73.9,71.5,1014.3,6.5,3.5,7,15.9,77,71.1,0.27,0,0,1,0,0,0,0,546
2,2014,10,14,14-Oct-14,67.9,61.3,1022.6,7.9,3.7,8,15.9,75.9,52,0.05,0,0,1,0,0,0,0,697
6,2014,10,11,11-Oct-14,54.9,46.5,1018.5,7.8,3.7,8,15,64,51.1,0.14,0,0,1,0,0,0,0,546
7,2015,10,25,25-Oct-15,59.1,47.6,1020.2,9.7,4,7,17.1,68,55,0.02,0,0,1,0,0,0,0,522
5,2018,10,12,12-Oct-18,62.3,52.9,1003,8.4,4.2,11.1,24.1,70,55,1.27,0,0,1,0,0,0,0,830
1,2019,10,21,21-Oct-19,56.4,46.9,1017.5,9.6,4.7,11.1,15.9,66.9,48.9,0.54,0,0,1,0,0,0,0,559
7,2019,10,27,27-Oct-19,59.5,54.1,1016.7,7.6,4.7,9.9,22,66.9,52,0.05,0,1,1,0,0,0,0,467
5,2019,10,4,04-Oct-19,59.2,49.8,1017.2,7.6,4.9,9.9,22,66,53.1,0.17,0,0,1,0,0,0,0,708
7,2017,10,29,29-Oct-17,63.1,61.2,1007.8,5.9,5,8.9,22.9,69.1,55,0.09,0,1,1,0,0,0,0,613
7,2016,10,9,09-Oct-16,58,52.8,1015.6,6.1,5.2,12,21,68,51.1,0.44,0,0,1,0,0,0,0,480
1,2017,10,16,16-Oct-17,61,48.7,1014.3,9.4,5.3,11.1,17.1,73.9,53.1,0.01,0,0,1,0,0,0,0,641
6,2014,10,4,04-Oct-14,64.2,57.1,1004.8,7.3,5.3,12,21,69.1,60.1,0.14,0,1,1,0,0,0,0,531
3,2014,10,8,08-Oct-14,66.7,53,1010.9,9.5,5.4,8.9,22.9,72,63,0.1,0,0,1,0,0,0,0,639
3,2019,10,23,23-Oct-19,60.6,48.6,1013,7.9,5.5,8.9,20,64.9,55,0.58,0,0,1,0,0,0,0,669
4,2015,10,29,29-Oct-15,67.2,55.2,1002.5,8.2,5.7,11.1,22.9,73,53.1,1.44,0,0,1,0,0,0,0,767
2,2019,10,8,08-Oct-19,60.5,51.4,1023.2,8.7,5.8,8,17.1,63,57,0.22,0,0,1,0,0,0,0,523
5,2013,10,18,18-Oct-13,63.5,47.6,1009.5,9.6,6.4,11.1,22,73,57,0.02,0,0,1,0,0,0,0,680
2,2017,10,24,24-Oct-17,69.7,65.5,1011.2,6.9,6.5,12,26,73.9,61,0.05,0,0,1,0,0,0,0,685
5,2016,10,28,28-Oct-16,47.8,39.3,1019.3,7.9,6.7,14,29.9,55,39.9,1.41,0,0,1,0,0,0,0,798
7,2014,10,26,26-Oct-14,58.4,38.6,1003.3,9.9,6.8,11.1,26,66.9,50,0.01,0,0,1,0,0,0,0,515
3,2014,10,22,22-Oct-14,55.5,51.2,1012,7.1,6.8,13,22,60.8,51.8,0.61,0,0,1,0,0,0,0,708
4,2019,10,3,03-Oct-19,58.5,55.3,1017.5,5.8,6.9,11.1,18.1,73.9,53.1,0.2,0,0,1,0,0,0,0,690
6,2016,10,1,01-Oct-16,58.4,54.3,1022.7,8.8,7,9.9,17.1,62.1,55.9,0.4,0,0,1,0,0,0,0,581
4,2017,10,12,12-Oct-17,60.7,52.3,1025.3,9.5,7.2,13,22,77,55.9,0.12,0,0,1,0,0,0,0,603
4,2014,10,23,23-Oct-14,51.4,46.9,1006.3,7.1,7.3,13,22.9,57.9,50,1.23,0,0,1,0,0,0,0,639
1,2017,10,30,30-Oct-17,55.6,46.7,995.7,7.5,7.6,15.9,31.1,66.9,46,3.16,0,0,1,0,0,0,0,832
4,2015,10,1,01-Oct-15,59.8,48.7,1017,9.8,7.6,11.1,21,79,55.9,0.04,0,0,1,0,0,0,0,683
6,2016,10,22,22-Oct-16,53.4,47.9,997.6,7.7,7.7,15,27,66,46.4,1.32,0,0,1,0,0,0,0,629
3,2019,10,9,09-Oct-19,56.6,46.7,1023.8,8.8,8.8,15,22.9,64,51.1,0.02,0,0,1,0,0,0,0,383
5,2015,10,2,02-Oct-15,52.7,46.5,1021.7,7.7,9.9,15,27,57,48.2,0.14,0,0,1,0,0,0,0,798
4,2019,10,17,17-Oct-19,55,43.7,992.6,8.8,10,18.1,34,66,51.1,1.83,0,0,1,0,0,0,0,608
6,2015,10,3,03-Oct-15,50.2,45,1025.5,6.9,11.8,17.1,28,57,48,1.36,0,0,1,0,0,0,0,556
6,2013,11,16,16-Nov-13,52.3,35.5,1025.1,9.4,3.4,8.9,15.9,60.1,44.1,0.03,0,0,1,0,0,0,0,612
1,2017,11,6,06-Nov-17,62.1,58.1,1013.9,8.2,3.5,7,15,68,51.1,0.01,0,0,1,0,0,0,0,682
4,2015,11,12,12-Nov-15,55.4,49.3,1010.5,9.3,3.6,8,15.9,61,48.9,0.43,0,0,1,0,0,0,0,637
3,2016,11,30,30-Nov-16,55.8,53,1012.4,5.6,4,8.9,15.9,60.1,51.1,2.2,0,0,1,0,0,0,0,730
1,2014,11,24,24-Nov-14,60.7,53.2,1007.5,7.9,4,8.9,20,69.1,43,0.68,0,0,1,0,0,0,0,722
2,2016,11,15,15-Nov-16,51.4,40,1013.2,6.8,4.7,14,25.1,62.1,46,0.18,0,1,1,0,0,0,0,741
5,2013,11,1,01-Nov-13,66.2,56.7,1004.4,9.5,4.8,20,38.1,70,53.1,0.07,0,0,1,0,0,0,0,710
7,2015,11,22,22-Nov-15,51.2,35.6,1013.5,9.9,5.1,9.9,17.1,55,48,0.03,0,0,1,0,0,0,0,431
5,2013,11,22,22-Nov-13,52.8,43.7,1022.1,8.9,5.1,9.9,15.9,57,35.1,0.01,0,0,1,0,0,0,0,702
3,2017,11,22,22-Nov-17,51,40.5,1014.7,8.6,5.2,14,25.1,57.9,41,0.07,0,0,1,0,0,0,0,774
3,2017,11,8,08-Nov-17,42.8,36.2,1023.5,9.4,5.4,9.9,18.1,48.9,39,0.7,0,0,1,0,0,0,0,662
2,2017,11,7,07-Nov-17,46,35.4,1021,9.3,5.4,9.9,15.9,66,39.9,0.01,0,0,1,0,0,0,0,710
5,2015,11,20,20-Nov-15,58.1,41.5,1017.7,8.3,5.5,9.9,22.9,64,51.1,1.25,0,0,1,0,0,0,0,819
7,2019,11,24,24-Nov-19,42.6,37,998.6,6.5,5.6,12,20,46,34,0.61,0,0,1,0,0,0,0,517
5,2014,11,14,14-Nov-14,38.6,26,1016.7,8.3,5.6,9.9,19,48,35.1,0.26,0,0,1,0,0,0,0,654
4,2017,11,16,16-Nov-17,51.4,41.6,1012.7,9.3,5.7,9.9,21,57,37,0.17,0,0,1,0,0,0,0,811
1,2013,11,18,18-Nov-13,60.4,45.5,1005.8,7.9,5.8,9.9,19,64.9,51.1,0.25,0,0,1,0,0,0,0,611
3,2015,11,11,11-Nov-15,52.7,47.6,1010,6.7,6,13,22.9,57.9,48.9,0.69,0,0,1,0,0,0,0,530
5,2019,11,8,08-Nov-19,37.9,22.2,1019.5,9.8,6.6,11.1,24.1,57,33.1,0.1,0,0,1,0,0,0,0,676
1,2019,11,18,18-Nov-19,39.3,33.9,1011.7,7.3,7.1,13,20,43,30,0.01,0,0,1,0,0,0,0,743
7,2017,11,19,19-Nov-17,52.1,40.7,997.1,9.5,7.8,17.1,34,59,34,0.31,0,0,1,0,0,0,0,573
3,2013,11,27,27-Nov-13,48.5,44.4,1003.6,5.5,7.9,13,28,62.1,33.1,2.18,0,0,1,0,0,0,0,742
6,2014,11,1,01-Nov-14,46.5,39.1,1009.9,8.9,7.9,12,24.1,55,44.1,0.11,0,0,1,0,0,0,0,656
2,2014,11,18,18-Nov-14,35.4,16.3,1008.3,9.9,8.5,15.9,27,52,27,1.08,0,0,1,0,0,0,0,712
5,2019,11,1,01-Nov-19,54.9,39,1012.8,9.9,8.7,15,25.1,71.1,45,0.33,0,0,1,0,0,0,0,782
7,2014,11,2,02-Nov-14,44.1,28.1,1010.4,9.9,9.4,14,26,48,42.1,0.29,0,0,1,0,0,0,0,532
1,2019,12,9,09-Dec-19,46.8,43.4,1021.9,4.4,2.9,8,18.1,54,28,0.21,0,1,1,0,0,0,0,737
4,2015,12,17,17-Dec-15,54.7,48.7,1012.6,6.8,3.4,6,15.9,59,46,0.04,0,0,1,0,0,0,0,745
1,2013,12,23,23-Dec-13,59.8,54,1015,7.5,3.7,14,25.1,71.1,52,0.07,0,0,1,0,0,0,0,707
3,2014,12,17,17-Dec-14,47.4,39.7,1010.3,6.7,4.2,9.9,20,54,37.9,0.22,0,0,1,0,0,0,0,555
5,2013,12,6,06-Dec-13,52.4,48.3,1015.1,6,4.2,8.9,15.9,62.1,43,0.04,0,0,1,0,0,0,0,759
7,2015,12,27,27-Dec-15,52,47.1,1012.3,6,4.5,11.1,19,61,46,0.12,0,0,1,0,0,0,0,518
3,2016,12,7,07-Dec-16,41.3,36.9,1014.2,6.7,4.7,11.1,19,45,39.2,0.44,0,0,1,0,0,0,0,637
6,2016,12,24,24-Dec-16,42.1,32.2,1024.6,7.9,4.9,9.9,19,46.9,37.9,0.02,0,0,1,0,0,0,0,554
4,2015,12,24,24-Dec-15,66.4,60.6,1013.6,7.4,5.1,9.9,22.9,71.1,52,1.56,0,0,1,0,0,0,0,603
1,2016,12,5,05-Dec-16,42.8,31.6,1017.4,8.6,5.2,8.9,15.9,48.9,37.9,0.17,0,0,1,0,0,0,0,791
5,2015,12,18,18-Dec-15,51.9,41.2,1006,8.7,5.5,8.9,19,59,43,1.21,0,0,1,0,0,0,0,767
2,2019,12,10,10-Dec-19,55.8,51.6,1008.6,8.5,5.5,9.9,20,57.9,42.1,1.36,0,0,1,0,0,0,0,667
7,2017,12,24,24-Dec-17,40,30.1,1018.9,9.5,5.6,9.9,17.1,48,36,0.44,0,0,1,0,0,0,0,469
6,2019,12,14,14-Dec-19,50.1,49.1,1001.3,2.4,5.7,14,22.9,55.9,33.1,1.93,0,1,1,0,0,0,0,577
3,2014,12,24,24-Dec-14,45.5,44.1,1014.2,3.3,5.7,8.9,14,53.1,43,0.05,0,0,1,0,0,0,0,519
3,2014,12,3,03-Dec-14,43.8,39.6,1021.7,5.4,6.1,12,21,46.4,41,0.09,0,0,1,0,0,0,0,569
6,2013,12,7,07-Dec-13,38.2,29.1,1024.9,7.8,6.1,9.9,19,42.1,35.6,0.83,0,0,1,0,0,0,0,567
2,2015,12,29,29-Dec-15,39.3,34.5,1021.8,5.8,6.8,12,21,46,33.8,0.33,0,0,1,0,0,0,0,533
2,2014,12,23,23-Dec-14,44.4,41.8,1020.1,4.2,7,13,22.9,46.4,42.8,0.18,0,0,1,0,0,0,0,732
1,2015,12,28,28-Dec-15,43.6,28.6,1026.3,9.9,7.1,9.9,20,61,37.9,0.02,0,0,1,0,0,0,0,490
4,2014,12,25,25-Dec-14,53.2,41.7,1007.1,7.7,7.3,13,25.1,62.6,48,0.86,0,0,1,0,0,0,0,303
4,2016,12,1,01-Dec-16,51.4,42.6,1004.1,7.5,7.3,14,28.9,57.9,48,0.8,0,0,1,0,0,0,0,734
3,2017,12,6,06-Dec-17,49.3,34.5,1013.5,8.5,7.4,14,22.9,61,39.9,0.75,0,0,1,0,0,0,0,651
2,2014,12,2,02-Dec-14,39.4,26.8,1033.3,9.3,8,13,22,44.1,35.1,0.09,0,0,1,0,0,0,0,611
2,2015,12,15,15-Dec-15,61.8,45.6,999.7,9,8.6,15,28.9,68,53.1,0.42,0,0,1,0,0,0,0,755
2,2014,12,9,09-Dec-14,38.2,33.7,1019.3,6.3,10.4,19,27,42.1,24.1,0.53,0,0,1,0,0,0,0,645
7,2014,12,7,07-Dec-14,38.2,24.6,1028.6,9.1,10.4,15.9,31.1,50,34,1.09,0,0,1,0,0,0,0,493
3,2018,1,31,31-Jan-18,24.9,6.8,1022.1,10,6,13,24.1,36,18,0.02,0,0,0,0,0,0,0,596
5,2017,1,13,13-Jan-17,51.4,35.8,1025.7,10,6.4,11.1,22,64.9,36,0.05,0,0,0,0,0,0,0,604
5,2016,1,1,01-Jan-16,40.4,24.3,1017.1,10,6.5,12,22.9,48,37,0.03,0,0,0,0,0,0,0,393
7,2018,1,14,14-Jan-18,19.2,0.6,1033.3,10,6.8,11.1,19,24.1,15.1,0.05,0,0,0,0,0,0,0,494
1,2018,1,29,29-Jan-18,43.3,28.8,1022.1,10,7,18.1,24.1,55,39.9,0.07,0,0,0,0,0,0,0,531
4,2018,1,18,18-Jan-18,24.7,9.2,1017.7,10,7,9.9,17.1,36,18,0.03,0,0,0,1,0,0,0,634
6,2015,1,10,10-Jan-15,21.1,-0.3,1028,10,7.5,15,20,33.1,16,0.07,0,0,0,0,0,0,0,481
5,2017,1,27,27-Jan-17,41.8,24.6,1002.1,10,7.8,12,27,44.1,39.9,0.02,0,0,0,0,0,0,0,583
3,2018,1,24,24-Jan-18,41.3,24.4,1011.1,10,8.4,17.1,28,60.1,33.1,0.28,0,0,0,0,0,0,0,615
1,2016,1,11,11-Jan-16,35.2,13.1,1008.8,10,9.4,13,28,59,28.9,1.03,0,0,0,0,0,0,0,680
7,2013,2,10,10-Feb-13,25.2,8.5,1028.7,10,3.4,8.9,15.9,36,18,0.38,0,0,0,0,0,0,0,400
3,2018,2,14,14-Feb-18,41.1,29.8,1028.1,10,3.8,8.9,15.9,53.1,26.1,0.01,0,0,1,0,0,0,0,671
1,2016,2,22,22-Feb-16,45.3,26.8,1017.9,10,4.5,8.9,15.9,55,37.9,0.03,0,0,1,0,0,0,0,615
1,2013,2,25,25-Feb-13,37.5,22.7,1018.1,10,5,9.9,22.9,45,32,0.01,0,0,0,0,0,0,0,490
4,2018,2,8,08-Feb-18,31,18.2,1023.5,10,6,11.1,24.1,45,25,0.85,0,0,0,0,0,0,0,616
3,2016,2,17,17-Feb-16,39.1,26.7,1013,10,6.7,9.9,18.1,54,35.1,0.99,0,0,0,0,0,0,0,525
6,2018,2,3,03-Feb-18,21.8,2.6,1028.5,10,7.1,12,20,41,16,0.18,0,0,0,0,0,0,0,478
5,2016,2,26,26-Feb-16,35.5,14.9,1007.5,10,8.3,13,28.9,39.9,30.9,0.02,0,0,0,0,0,0,0,476
5,2013,2,1,01-Feb-13,29.3,9.5,1010.9,10,8.4,14,28.9,34,26.1,0.01,0,0,0,0,0,0,0,574
3,2013,2,20,20-Feb-13,33.8,16.8,1009.1,10,9.9,14,28.9,45,28.9,0.15,0,0,0,0,0,0,0,510
6,2016,3,5,05-Mar-16,33.8,12.4,1020.7,10,5.1,8.9,17.1,41,28,0.04,0,0,0,0,0,0,0,601
6,2018,3,31,31-Mar-18,46.6,21.5,1021.1,10,5.4,12,22,62.1,39,0.03,0,0,0,0,0,0,0,589
6,2016,3,26,26-Mar-16,46.3,30.2,1023.1,10,5.8,11.1,17.1,72,37.9,0.04,0,0,0,0,0,0,0,530
3,2013,3,13,13-Mar-13,45,29.9,1010.4,10,5.8,8.9,19,53.1,39.9,0.71,0,0,0,0,0,0,0,636
2,2016,3,1,01-Mar-16,45.6,23.4,1017,10,6.5,9.9,21,61,39,0.05,0,0,0,0,0,0,0,662
2,2016,3,22,22-Mar-16,43.2,17.8,1018.6,10,6.6,15.9,28.9,55,35.1,0.06,0,0,0,0,0,0,0,628
4,2017,3,9,09-Mar-17,55.5,16.8,1013.5,10,8.3,13,29.9,61,51.1,0.02,0,0,0,0,0,0,0,665
6,2017,3,11,11-Mar-17,23.2,4,1019.2,10,8.6,13,25.1,30.9,17.1,0.31,0,0,0,0,0,0,0,548
3,2018,3,14,14-Mar-18,34.8,19.7,1002.7,10,9.1,15.9,27,41,30.9,0.07,0,0,0,0,0,0,0,652
6,2018,3,3,03-Mar-18,40.3,28,1012,10,9.2,15.9,27,48.9,34,0.94,0,0,0,0,0,0,0,609
3,2015,3,18,18-Mar-15,33.9,8.7,1015.7,10,9.6,17.1,28,39,30,0.01,0,0,0,0,0,0,0,547
6,2019,3,23,23-Mar-19,40.6,20.1,1007.3,10,10,15,28.9,48.9,35.1,0.03,0,0,0,0,0,0,0,530
4,2017,3,2,02-Mar-17,52,28.1,1003,10,10,19,36.9,70,41,0.12,0,0,0,0,0,0,0,653
2,2016,3,29,29-Mar-16,48.5,21.2,1010.8,10,11.5,22,35.9,62.1,42.1,0.24,0,0,0,0,0,0,0,683
7,2019,4,28,28-Apr-19,49.6,36.4,1014,10,3,8,15,57.9,46,0.07,0,0,1,0,0,0,0,395
7,2013,4,14,14-Apr-13,52.3,30.4,1016.8,10,3.5,11.1,18.1,57,46.9,0.01,0,0,1,0,0,0,0,472
3,2019,4,17,17-Apr-19,54.6,30.9,1019.8,10,4,9.9,19,66,44.1,0.01,0,0,1,0,0,0,0,621
4,2017,4,13,13-Apr-17,57.4,32.8,1026.1,10,4.1,9.9,17.1,75.9,48,0.02,0,0,0,0,0,0,0,590
3,2016,4,13,13-Apr-16,47.7,24.1,1027.6,10,4.1,12,18.1,59,39.9,0.17,0,0,0,0,0,0,0,700
7,2016,4,10,10-Apr-16,39.6,16.5,1022.4,10,4.4,8,17.1,50,30.9,0.11,0,0,0,0,0,0,0,499
3,2015,4,15,15-Apr-15,61,22.9,1021.1,10,4.6,15,27,71.1,51.1,0.01,0,0,0,0,0,0,0,595
7,2015,4,5,05-Apr-15,49.3,20.8,1020.7,10,4.8,11.1,22.9,61,42.1,0.01,0,0,0,0,0,0,0,422
2,2014,4,1,01-Apr-14,46.8,26.9,1018.2,10,5,9.9,18.1,60.1,36,0.01,0,0,0,0,0,0,0,549
6,2018,4,7,07-Apr-18,45.7,23.7,1009.4,10,5.5,9.9,20,62.1,37,0.11,0,0,0,0,0,0,0,487
7,2013,4,21,21-Apr-13,46,20.5,1031.4,10,5.5,9.9,19,55,37,0.06,0,0,0,0,0,0,0,471
1,2018,4,30,30-Apr-18,48,31.6,1016.2,10,5.9,8.9,21,59,44.1,0.08,0,0,1,0,0,0,0,656
7,2016,4,24,24-Apr-16,56.2,23.4,1016.4,10,6.2,9.9,22,71.1,46.9,0.01,0,0,0,0,0,0,0,448
3,2014,4,9,09-Apr-14,52.2,28.7,1005.7,10,6.6,13,21,64,45,0.34,0,0,0,0,0,0,0,595
5,2016,4,8,08-Apr-16,47.3,29,1001.2,10,6.7,11.1,25.1,57.9,42.1,0.09,0,0,0,0,0,0,0,696
4,2014,4,17,17-Apr-14,41.6,21.3,1037.7,10,7.2,11.1,19,48.9,30.9,0.05,0,0,0,0,0,0,0,508
1,2019,4,1,01-Apr-19,40,15.6,1019.5,10,7.4,11.1,21,45,33.1,0.06,0,0,0,0,0,0,0,602
2,2018,4,17,17-Apr-18,44.6,30.7,1003.6,10,7.7,14,24.1,60.1,39,1.61,0,0,0,0,0,0,0,600
5,2018,4,20,20-Apr-18,42,22.8,1019.9,10,7.9,13,25.1,50,37,0.08,0,0,0,0,0,0,0,707
2,2016,4,5,05-Apr-16,33,11.4,1023.7,10,7.9,13,24.1,42.1,26.1,0.46,0,0,0,0,0,0,0,672
4,2015,4,23,23-Apr-15,46.8,26.5,1006.3,10,8.1,14,27,54,42.1,0.05,0,0,0,0,0,0,0,612
2,2019,4,16,16-Apr-19,52.4,20.9,1013.7,10,8.5,15.9,31.1,66,44.1,0.23,0,0,0,0,0,0,0,638
5,2017,4,7,07-Apr-17,47.7,36.8,993.7,10,8.5,14,25.1,53.1,43,0.71,0,0,0,0,0,0,0,694
4,2018,4,5,05-Apr-18,40.2,13.9,1015.1,10,9.3,15,28.9,55.9,34,0.04,0,0,0,0,0,0,0,531
7,2016,4,3,03-Apr-16,41,21.1,1004.7,10,10.4,21,39,51.1,34,0.25,0,0,1,1,0,0,0,585
6,2019,5,11,11-May-19,64.1,47.9,1015.3,10,2.8,8,15,73,55.9,0.08,0,0,1,0,0,0,0,637
1,2016,5,9,09-May-16,61.8,33.5,1014.3,10,3.5,8.9,20,72,48.9,0.05,0,0,0,0,0,0,0,646
5,2014,5,2,02-May-14,63.4,41.8,1007.3,10,3.7,8.9,19,78.1,51.1,0.12,0,0,0,0,0,0,0,698
5,2019,5,17,17-May-19,67.8,51.5,1008.8,10,3.7,6,15,75.9,52,0.01,0,0,1,0,0,0,0,726
6,2017,5,20,20-May-17,63.4,46,1022.2,10,5.2,11.1,20,91,55,0.01,0,0,1,0,0,0,0,612
1,2017,5,8,08-May-17,50.3,32.6,1010.6,10,5.9,8,18.1,57,44.1,0.01,0,0,0,0,0,0,0,638
1,2014,5,5,05-May-14,58.4,29.7,1010.2,10,7.2,13,22.9,70,50,0.02,0,0,0,0,0,0,0,618
1,2017,5,15,15-May-17,59.1,41.6,1005.5,10,7.9,13,28.9,68,46,0.02,0,0,0,0,0,0,0,729
7,2013,5,26,26-May-13,55.5,35.6,1016.2,10,8.3,13,22.9,66,48,0.05,0,0,0,0,0,0,0,455
7,2017,6,25,25-Jun-17,76.1,58,1013.6,10,2.1,8.9,17.1,84,68,0.17,0,0,0,0,0,0,0,590
7,2015,6,7,07-Jun-15,65,40.3,1020.5,10,3,7,15.9,75.9,55,0.19,0,0,0,0,0,0,0,559
6,2017,6,3,03-Jun-17,64.3,41.3,1014.5,10,3.1,8.9,18.1,72,55,0.02,0,0,1,0,0,0,0,637
4,2017,6,15,15-Jun-17,70.1,51.6,1017,10,3.3,8,14,75.9,64,0.02,0,0,0,0,0,0,0,771
3,2017,6,21,21-Jun-17,77.5,58.3,1012.9,10,4.2,8,19,82.9,71.1,0.03,0,0,0,0,0,0,0,744
7,2019,6,16,16-Jun-19,72.8,60.7,1012,10,4.5,8.9,14,81,60.1,0.04,0,0,1,0,0,0,0,509
3,2015,6,24,24-Jun-15,76.7,57.5,1013.9,10,4.5,8,15,90,68,0.02,0,0,0,0,0,0,0,778
1,2015,6,29,29-Jun-15,70.3,55.2,1010.6,10,4.6,8.9,15.9,75.9,62.1,0.29,0,0,0,0,0,0,0,662
6,2019,6,22,22-Jun-19,71.3,49.1,1011.3,10,5.1,8.9,18.1,79,61,0.27,0,0,0,0,0,0,0,635
7,2019,6,30,30-Jun-19,76,61.9,1008.7,10,5.4,13,32.1,91,69.1,0.08,0,0,1,0,0,0,0,569
6,2018,7,7,07-Jul-18,70.3,47.6,1025.2,10,4.8,11.1,20,80.1,62.1,0.17,0,0,0,0,0,0,0,526
2,2014,7,29,29-Jul-14,69.6,52.5,1009.5,10,5.3,12,20,82,64,0.19,0,0,0,0,0,0,0,526
5,2013,7,26,26-Jul-13,72.2,57.5,1016.5,10,5.3,8.9,19,82.9,64,0.01,0,0,1,0,0,0,0,617
4,2015,7,16,16-Jul-15,72.8,49.1,1015.1,10,5.9,12,17.1,81,64,0.12,0,0,0,0,0,0,0,686
6,2014,7,5,05-Jul-14,71.4,49.1,1018.5,10,6.7,9.9,19,81,63,0.14,0,0,0,0,0,0,0,505
4,2019,8,29,29-Aug-19,73.1,58.9,1011.4,10,3.8,8,15.9,81,64.9,0.08,0,0,1,0,0,0,0,592
3,2015,8,12,12-Aug-15,77,59.7,1009.8,10,3.8,8,15,84.9,71.1,0.58,0,0,0,0,0,0,0,643
7,2013,8,4,04-Aug-13,73.2,56,1011.8,10,3.9,8,19,80.1,66,0.05,0,0,0,0,0,0,0,454
4,2014,8,14,14-Aug-14,70.9,52.5,1010,10,4.3,8,17.1,82,63,0.02,0,0,0,0,0,0,0,625
6,2019,8,10,10-Aug-19,73.7,53.1,1009.8,10,4.3,9.9,15.9,82.9,66,0.08,0,0,0,0,0,0,0,572
6,2014,8,23,23-Aug-14,70.4,58.2,1018.4,10,5,11.1,15,79,64.9,0.06,0,0,0,0,0,0,0,454
5,2019,9,27,27-Sep-19,66.3,51.7,1017.8,10,2.4,6,14,82.9,59,0.02,0,0,0,0,0,0,0,703
5,2017,9,8,08-Sep-17,64.9,49.6,1018.1,10,2.6,6,19,71.1,57.9,0.01,0,0,0,0,0,0,0,740
1,2013,9,23,23-Sep-13,57.5,39.8,1014.6,10,3.7,8,15.9,69.1,50,0.45,0,0,0,0,0,0,0,661
5,2014,9,26,26-Sep-14,66.2,51.3,1022.6,10,4.3,8.9,15.9,77,57,0.3,0,0,0,0,0,0,0,643
1,2017,9,4,04-Sep-17,69.3,57,1013.4,10,4.5,8,15.9,80.1,59,0.15,0,0,0,0,0,0,0,532
6,2013,9,14,14-Sep-13,60.3,44.5,1014.1,10,4.7,7,15,77,54,0.06,0,0,0,0,0,0,0,519
4,2016,9,15,15-Sep-16,68,49.4,1023.1,10,5,9.9,20,73,62.1,0.56,0,0,0,0,0,0,0,757
2,2013,9,17,17-Sep-13,57.8,38.3,1027.5,10,5.4,12,22,73,50,0.02,0,0,0,0,0,0,0,627
1,2015,9,14,14-Sep-15,66.4,46.7,1014.9,10,6.3,11.1,20,80.1,59,0.04,0,0,0,0,0,0,0,579
3,2017,9,20,20-Sep-17,74.2,64,1011.4,10,6.8,12,19,79,69.1,0.22,0,0,0,0,0,0,0,583
4,2019,10,24,24-Oct-19,57.7,34.8,1024.3,10,2.5,6,14,66.9,50,0.01,0,0,0,0,0,0,0,613
1,2015,10,26,26-Oct-15,51.8,33.6,1028.2,10,3.9,8.9,15,57.9,46,0.03,0,0,0,0,0,0,0,698
1,2016,10,10,10-Oct-16,54.3,34.1,1022,10,4.6,8,18.1,64.9,46.9,0.34,0,0,0,0,0,0,0,539
4,2014,10,9,09-Oct-14,62.6,37.8,1015.1,10,5.2,9.9,24.1,73,55,0.04,0,0,0,0,0,0,0,499
2,2017,10,31,31-Oct-17,52,33.2,1015.3,10,5.3,8,18.1,61,46,0.03,0,0,0,0,0,0,0,696
5,2015,10,30,30-Oct-15,55.8,31.8,1011.2,10,5.4,8,15.9,73,50,0.04,0,0,0,0,0,0,0,688
7,2013,10,20,20-Oct-13,57.4,39.6,1012.6,10,5.5,9.9,20,64,50,0.01,0,0,0,0,0,0,0,490
7,2014,10,5,05-Oct-14,53.1,34.7,1009,10,5.7,12,20,69.1,46,1.04,0,0,0,0,0,0,0,505
5,2017,10,13,13-Oct-17,58.3,48.5,1029.4,10,5.7,8,15.9,66.9,52,0.01,0,0,0,0,0,0,0,658
7,2016,10,23,23-Oct-16,52.4,32.8,1008.2,10,7.8,13,31.1,61,45,0.08,0,0,0,0,0,0,0,534
